,value,metric,type
268,0.3646359879546392,ade,best_of
269,0.5582832074097449,ade,best_of
270,0.10504516572570444,ade,best_of
271,0.511590449740459,ade,best_of
272,1.0242243224224847,ade,best_of
273,0.47670922921310316,ade,best_of
274,0.2289469808197414,ade,best_of
275,0.3983831521926346,ade,best_of
276,0.6211227726801103,ade,best_of
277,0.38135615325630234,ade,best_of
278,0.12326130635216866,ade,best_of
279,0.2814857496031938,ade,best_of
280,0.5755268832508671,ade,best_of
281,0.2974029299563285,ade,best_of
282,0.1717678234746234,ade,best_of
283,0.4692355829404617,ade,best_of
284,0.3325082577738313,ade,best_of
285,0.35308222444642406,ade,best_of
286,0.36322108617362775,ade,best_of
287,0.3714059288762697,ade,best_of
288,0.574549788739478,ade,best_of
289,0.35027067702595566,ade,best_of
290,0.35125381762617097,ade,best_of
291,0.6582696893904164,ade,best_of
292,0.5064280559255169,ade,best_of
293,1.077625446602341,ade,best_of
294,0.6145944142720293,ade,best_of
295,0.7717157134131973,ade,best_of
296,0.4819707940530975,ade,best_of
297,0.8978978137353956,ade,best_of
298,0.5320907587676873,ade,best_of
299,1.203505899572402,ade,best_of
300,1.3228147964247103,ade,best_of
301,1.3158935187929643,ade,best_of
302,0.2900409108517131,ade,best_of
303,0.2393191664373692,ade,best_of
304,0.13973271359322695,ade,best_of
305,0.26118555753845296,ade,best_of
306,0.15504588817769374,ade,best_of
307,0.23424246251230585,ade,best_of
308,0.21005157781183348,ade,best_of
309,0.296519958156776,ade,best_of
310,0.3267977445195484,ade,best_of
311,0.6219846251278408,ade,best_of
312,0.3241417034407161,ade,best_of
313,0.325486444128867,ade,best_of
314,0.30614746170916557,ade,best_of
315,0.38553738156325945,ade,best_of
316,0.30477802324553704,ade,best_of
317,0.4300481154509335,ade,best_of
318,0.5417120198880214,ade,best_of
319,0.4196392671238149,ade,best_of
320,0.26595711667868965,ade,best_of
321,0.25748373729721746,ade,best_of
322,0.789362947493133,ade,best_of
323,0.485981076591421,ade,best_of
324,0.4279970917610892,ade,best_of
325,0.439863796013201,ade,best_of
326,0.7190424865031256,ade,best_of
327,0.3387005343059637,ade,best_of
328,0.41298944009418886,ade,best_of
329,0.5771524441348249,ade,best_of
330,0.6509704470041732,ade,best_of
331,0.5289583728280244,ade,best_of
332,0.2709094942574583,ade,best_of
333,0.1659966476445763,ade,best_of
334,0.10558835305232074,ade,best_of
335,0.15562063101200796,ade,best_of
336,0.3744113904457879,ade,best_of
337,0.1406015004524647,ade,best_of
338,0.21707371969114608,ade,best_of
339,0.27372176646207064,ade,best_of
340,0.09531402650273645,ade,best_of
341,0.1539641758541049,ade,best_of
342,0.0803515471822055,ade,best_of
343,0.09480645003667694,ade,best_of
344,0.12851370301906387,ade,best_of
345,0.1598916560692839,ade,best_of
346,0.07891544588389107,ade,best_of
347,0.13935097191085866,ade,best_of
348,0.1376684578394269,ade,best_of
349,0.10527504622971016,ade,best_of
350,0.11413271156129219,ade,best_of
351,0.17579492185496456,ade,best_of
352,0.12259400470057243,ade,best_of
353,0.2030899939475096,ade,best_of
354,0.13314641918492998,ade,best_of
355,0.14684902337541747,ade,best_of
356,0.3995682394232096,ade,best_of
357,0.40104185814962606,ade,best_of
358,0.19787643977228297,ade,best_of
359,0.16967393367094383,ade,best_of
360,0.10920417508679549,ade,best_of
361,0.16210480749089526,ade,best_of
362,0.20574387227024613,ade,best_of
363,0.1992293594283335,ade,best_of
